“这么大的柜子只住两个人”💧,负面
怎么会有撒  他不是走了吗,负面
笑死了 感觉像后羿打对抗路（）,正面
图1跟伯邑考打彪子师出同门,负面
姬发近战有一种小孩打架的美....,正面
你们西岐家的都是酱的吗[衰](话来自北崇),正面
远战无敌，近战拿弓锤人哈哈哈哈,正面
所以他们当时围住苏妲己那个镜头我说怎么有人拿了个烧火棍[疑问],正面
被所有人（盲目猜测）抱摔的近战弓兵,正面
好可爱啊，想亲死他[苦涩][苦涩][苦涩],正面
我每次看到他那弓弦嘞人的时候都觉得，这是射手吗[允悲],正面
🏹️《弓箭的108种用法》 作者：姬发,正面
弓：我好像不是这么用的[疑问],负面
一弓给对方敲晕,负面
腰上挂着剑但拿弓砸人…这就是弓兵吗🙉🙉,负面
哥哥是第一个老师 确信,正面
我们西岐第一射手就是要用弓箭啦[开学季],正面
一个非要打近战的远程 近战有点菜[单身狗],负面
他第一下真的打到人了似的，还有回弹！！,正面
是童兵[憧憬],负面
镜头里都能看出头脸真的好小，电影演员不是谁都能当的[泪],正面
怪不得他哥也是用弓制住了彪子，你们这是师出同门吗[允悲],正面
救命好绝！！我心跳加速，呼吸加快！！我净化雾霾的能力赶超热带雨林！！我将成为新的地球之肺！！我扑通一声把青藏高原跪成盆地！！哭到不再需要南水北调工程！！嚎到产生的风力发电供应全球人民使用😭,正面
书上说喜欢一个人之后看什么都和他很像，所以我昨天在路上看见一只狗，很像你，刚刚拉完屎看了一眼，也很像你，身边都是你[鲜花],正面
对不起 我接受不了网恋 虚无缥缈的东西没办法给我带来安全感 猜忌和怀疑是深夜流泪的根源 我要稳稳的幸福 一伸手就能触碰的那种 但看到你我就知道：我能接受！！！丞仔！麻麻爱你[爱慕][爱慕][爱慕],正面
我的口红实在是太不争气了，每天只知道沾碗角沾杯角，什么时候才能沾一沾哥哥的嘴角啊🤤,负面
（停车）（低调的按了按劳斯莱斯的喇叭）（车窗降下）（咬着玫瑰花）（凹造型）（正准备开口）（隔壁交警大队说我停车占道）（充耳不闻）（带上墨镜）（播发凤凰传奇）（薄唇微动）老公你好，结婚🌹,负面
弗洛伊德曾经说过，人的精神由三部分构成，本我，自我和超我，前两部分我都有😉丞丞哥哥能不能给我第三部分 http://t.cn/A6OycN23,正面
听说今晚有帅哥看？我长长地吸了一口气，脚尖在地上使力，脚掌借内力腾跃，身子飞跃而起，在半空中伸展细长的双臂，一个3600°旋转地来看范丞丞大帅哥啦！[阴险],正面
生命的意义究竟是什么我要飞向何方我这一辈子的终极目标归根究底活着就是你，宝贝……没有你我可怎么活啊宝贝……宝贝🚗🚕🚙🚌🛵🛴🏍🚲🚁🛩✈️⛵️🛥🚤🛳你想坐哪一辆，我来接你回家,正面
谢谢你发的照片，准备削发为尼的前一秒看见了，现在已经还俗了,正面
嘿！帅哥(吹口哨)，一个人玩手机啊(摘下墨镜)(撩刘海)跟姐唠唠呗姐关心关心你(单手撑墙)(右腿弯曲绕到左腿后面),正面
阿丞，俺不识字，但俺知道你肯定是去干大事儿了，俺求村支书给你写了封信，其实也没啥，就是想告诉你一声村子里上年有了好收成，每家每户都能分到面粉和玉米棒子，家里的母鸡最近也下蛋了，俺托生产队的同志给你送过去，包里还有俺新纳的鞋垫，现在估计快到了，丞，俺想你嘞，下辈子还当你女人,负面
我从小爱吃西红柿，每天一颗买了十多年。忽然有一天西红柿缺货，我在超市嚎啕大哭，别人都不理解。有位老大娘看我哭的厉害赶忙从菜筐里塞我一颗西红柿，我依旧哭的打嗝，大娘疑惑的问:你不要西红柿吗？只有我一人泪如泉涌，他们都不懂，我哪里要西红柿，我要的是哥哥的生生世世。,正面
丞仔！！！快看[爱慕]超多人夸你！！！(这只是一部分[喵喵]) http://t.cn/A6OycNb2,正面
大家都在说哥哥的腰好细，给大家科普一下，这种腰叫孩腰，顾名思义，腰跟小孩子的腰一样细。如果不及时进行治疗，将会越来越细，挤压到心脏。有国外的著名医生说过：“孩腰多远才能进入你的心” [爱你],正面
(停车)(低调的按了按劳斯莱斯的喇叭) (车窗降下)(咬着玫瑰花)(凸造型)(正准备开口)(隔壁交警大队说我停车占道) (充耳不闻)(带上墨镜)（播放凤凰传奇)(薄唇微动)我爱你,负面
我想举报范丞丞考试抄我的答案🥵我一直挡着说 不要抄了 不要抄了🥵当时我的眼泪都流下来了🥵可是他还是没听我说的😢一直在抄我🥵呜呜呜呜🥺[可怜],正面
老公，听说你有一点二,正面
弟 姨今年68离两次婚，带俩娃，没有爱人，没有朋友。姨真的好累，姨一人生活了68年，陪伴我的都是我那一栋栋空旷的富丽豪宅和那车库里落满灰尘的跑车，但是你忽然闯进我的生活中，让我明白你就是我的那个希望。阿姨想认识一下你，告诉阿姨你的联系方式🌹🌹🌹@范丞丞Adam0616 http://t.cn/A6OycNCK,正面
太帅啦老公😍😍😍 为你我赴汤蹈火都在所不辞 ，太帅了😍😍😍帅到宇宙爆炸我爱你的心都恒古不变，我的宝宝你太帅了😍😍😍你就是全天下最帅的男人🌹🌹,正面
范丞丞！！！😍😍😍，你是东半球😞，我是西半球😞，我们在一起就是整个地球🌐🌐😁。你是暖气团☁️☁️☁️☀️，我是冷气团🌙🌨️❄️❄️遇到你，我止不住眼泪💧🌨️🌧️。除了冷锋❄️就是暖锋☀️，希望我们的关系，可以变成准静止锋🌊🌊。就算黄赤交角变成90度,正面
不是，是凌晨2，3点这位知道还在上课，然后他去排队又等了一个多小时。所以宝子怎么都干活到5点了[泪],负面
妈呀...,负面
我愿意付费听课。。。,负面
？卧槽,中性
挖机对周深那下三滥的招和周深老师的无私的倾囊相授形成鲜明对比[微笑],正面
何必劳心费力爱世人[悲伤][悲伤][悲伤],正面
我好想抢个前排告诉他一定要好好休息啊[苦涩],正面
生命粉希望他多重视下自己身体[单身狗],正面
救命[伤心]zs对自己好点儿,正面
更深切明白为什么jhs让宝贝对自己好点，他只是推荐人啊，不是音乐总监啊，根本没有义务去做这些。他真的是倾囊相授，这才不是什么陪伴短短的一段啊[苦涩][苦涩][苦涩],正面
周深就想真心想帮助那些有梦想的人[鲜花],正面
在如今的这样。。。。。娱乐圈还能遇到这样的老师真的是偷着乐吧 ,正面
我说舞台2023你最好对得起周深的付出，你有点良心吧，首先做到别给周深造黄谣谢谢你节目组//@Orchi21:不是，是凌晨2，3点这位知道还在上课，然后他去排队又等了一个多小时。所以宝子怎么都干活到5点了[泪],正面
周深是天使对每个人都好好，但我说真的我不建议老是这么搞真的太伤身体了，还是希望宝贝能多为自己想想，身体健康永远是第一位的[抱一抱]况且这个节目也不配你这么好。,正面
周深我的小天使对自己好点[泪],正面
鹅你做人吧，这么压榨他，真的暴哭，是看出来他人真的善良就这么压榨吗,正面
真的不仅佩服他对别人真心实意的无私付出，也非常佩服他的熬夜不睡极限工作后状态还特别好，优秀成功的他好像真的不用睡觉[哆啦A梦害怕][哆啦A梦害怕][哆啦A梦害怕],正面
？[单身狗]🌿,负面
天[苦涩]他真的是呕心沥血想要帮助别人在舞台上成长！,正面
我宝真的很好很好😭😭😭,正面
必然是肖战的骄阳伴我啊[太阳][太阳][太阳],正面
必须是肖战饰演的盛阳呀，这个夏天，六月是肖春生，七月是时影，九月属于盛阳，继续燃爆整个夏天[打call][打call][打call] http://t.cn/A6O40sXs,正面
骄阳伴我,负面
骄阳伴我 质感十足,正面
小板凳瓜子花生已备好，坐等盛阳登场[允悲][允悲] http://t.cn/A6O48ZUa,正面
必须骄阳,中性
九月我追肖战骄阳伴我[打call][打call],正面
骄阳伴我，期待盛阳,正面
我家盛阳啊，因为骄阳伴我[开学季],正面
肯定是肖战的骄阳伴我啊[打call][打call][打call] http://t.cn/A6ObwgqT,负面
肖战骄阳伴我！,正面
肖战骄阳伴我,正面
还用问吗？必须骄阳伴我,负面
当然是骄阳伴我了,负面
盛阳，一个听名字就能让我嘴角上扬的人啊～～期待值心动值都拉满🤞🏻@X玖少年团肖战DAYTOY  ，骄阳伴我相约9月1日。,负面
骄阳伴我[心] http://t.cn/A6ObAHsk,正面
坐等[嘻嘻]肖战,正面
那当然是肖战的骄阳伴我啦,负面
我对骄阳伴我都望眼欲穿了都 http://t.cn/A6Obyrt9,负面
第一[doge],正面
弟弟真棒[666][666]…弟弟真可爱[奥特曼][奥特曼][奥特曼],正面
想看自拍🤳🤳🤳 http://t.cn/A6Oyi3vz,正面
沅儿 你告诉我 你是不是看见利好发微博了 我说批评其他董事 你也发了个视频[泪][泪],正面
来了来了[开学季]你终于发vlog！你现在领先！[开学季],正面
让我仔细研究一下这张脸😍🧐 http://t.cn/A6Oyiu0X,正面
张钥沅上辈子一定是救过咖啡的命，刚好我也喜欢喝咖啡，四舍五入，张钥沅救过了我的狗命[二哈][二哈][二哈],正面
vlog！！,中性
啊啊啊啊啊啊啊啊啊啊啊啊啊啊你还真发了 以为不会发呢,正面
我瘫痪十几年了看见你的vlog立马就从轮椅上站了起来原本空洞无神的双眼突然发出了光大病初愈你的出现让我看到了光明看到了希望[亲亲][亲亲][亲亲]我的宝 http://t.cn/A6Oyi3zk,负面
蛙趣！vlog！！！！！！我爱你我爱你我爱你,正面
晚安[抱一抱],正面
三子杀疯了 http://t.cn/A6OyXgLn,负面
这也太突然了,负面
你终于来了你知道我们等了多久吗 http://t.cn/A62cTKYE,负面
巧了[doge]今天我休息[并不简单] http://t.cn/A6OyiBVA,正面
好熟悉的感觉 这个阳光这个背景这个bgm[泪],正面
晚上好宝贝，就知道能等到你！！[羞嗒嗒]夸夸，你超级棒的 http://t.cn/A6Oyi3Cx,正面
zyy泥濠，我是你的豁牙子，现在我想吃汤圆，给我，谢谢,负面
嘿嘿嘿，让我来看看新鲜的zyy[羞嗒嗒][羞嗒嗒][羞嗒嗒],负面
哇啊啊啊啊喵喵😻😻😻😻,正面
能不能多给我看看你爸爸的照片[委屈][委屈][委屈],正面
汪？,中性
想你爸爸了[泪],正面
饼饼你怎么长这样了[酷],正面
我家臭豆腐依旧那么美貌[送花花],正面
罐罐怎么不发自拍[来],正面
给我看看我老婆,正面
哇～三个小可爱,正面
中间的是嘘嘘吗？[疑问],正面
啊啊啊好可爱[哇][哇],正面
让我看看你爸,正面
感觉你们自己变样了 女大十八变？[哆啦A梦害怕],负面
哇[傻眼],负面
饼饼啊！你！诶！,正面
嚯，摩卡，你看吧，你是不是失宠了，你的号永远都是发别的猫别的狗，你的地位岌岌可危，唉，你是不是老了，容颜不在了，我滴摩卡啊[泪],正面
#刘宇# 刘宇,负面
喵[喵喵],负面
不是有四只猫吗 刘宇老婆猫猫在哪里！！！？,正面
都没有摩卡好看！[微笑] http://t.cn/A6Obf9cT,正面
当你家猫猫不喝它碗里的水的时候，你只需要去厨房洗个碗或者泡个脚，你家猫会跟渴死鬼一样抢着喝[微笑][微笑],负面
把我家监控拆了！睡着踩奶真的。真觉得它把我踩醒了心里是欧耶的,负面
所以我把她的水碗放在桌子上，假装是我喝的[doge]喝的老开心了[doge],负面
猫猫可以说是属于弱智了[笑cry],负面
没关系我会溺爱,正面
我家猫真的爱啃脚，一不小心就被偷袭[汗],正面
我家的可能不是猫，喝水都是喝它自己的或者我妈给它准备的盆里的。跑酷都在上厕所之前，跑完了再去拉粑粑，然后睡觉。,负面
看你熟睡了，它就展现出白天从未有过的温柔和粘人喵喵喵叫醒你[老师好],正面
除了喝马桶水这个，其他真是我的小天使[二哈] http://t.cn/A6OyP4Mx,负面
@Yuustien 是真的,正面
我家猫刚刚决定尿我床上[跪了][跪了][跪了][跪了],负面
@苓苓七_ [doge],正面
@网路迷因小狗 真的,正面
@咖什么豆,正面
@海上冰镇鲷鱼烧 [打call][打call],正面
@Tchr233,中性
@Takeiteasy_ok 哈哈哈哈哈哈哈是妹妹没错了,正面
@咸鱼甘楽Drrr,负面
总结:孽子想气死爹妈的决策过程,正面
没有十年血的教训写不出来这么完整的血泪史,正面
牛逼 http://t.cn/A6Oy3n8K,正面
一众前辈为俺们乐坛新星保驾护航捏🥺,正面
这才是音乐的意义啊[泪],正面
所以 马哥是用星期一到星期五的概念来表达人生的各个阶段！！！,正面
实力颜值并存！这么强的小队长哪里找！[好爱哦],正面
我哭死了 好幸福,正面
星期一里一开始有五个－7,正面
幸福 想哭[悲伤]#马嘉祺个人ep所以开始既定重启的星期一#,正面
小马好棒#马嘉祺个人ep所以开始既定重启的星期一# ,负面
💜音乐是什么？“音乐给予我们被理解的浪漫”，在疲惫的工作日，或许我们都需要一首歌的慰藉。欢迎收听马嘉祺 个人ep主打曲《Fri Friday》💜,正面
真的好喜欢,正面
特别特别特别用心的礼物！好喜欢[哆啦A梦花心]#马嘉祺个人ep所以开始既定重启的星期一#,正面
马嘉祺好棒，马芙好牛,正面
💜周五的夜晚，让城市变得有生机，忙碌的上班族有时间停下脚步，看看周遭的风景。在【人气实力双𝐓𝐎𝐏&官认全能 𝐀𝐂𝐄】@时代少年团队长-马嘉祺 的《所以开始既定重启的星期一》里探索成长的烦恼💜,正面
音乐的意义！#马嘉祺个人ep所以开始既定重启的星期一#,负面
💜追星路漫漫，热爱心动不止，和@时代少年团队长-马嘉祺 个人EP主打单曲《Fri Friday》，一起去更远的地方吧！💜,正面
超棒,正面
#马嘉祺个人ep所以开始既定重启的星期一# 小马太棒啦,正面
马嘉祺的ep就是最好的礼物！！！（流泪猫猫头）😭😭😭,正面
💜新生代𝐓𝐎𝐏级全开麦唱跳实力💜唱跳演rap乐器创作优质全能💜潜力演员实力歌手💜唯一官认𝐀𝐂𝐄认准💜@时代少年团队长-马嘉祺,正面
帅而自知,正面
哈哈哈哈哈哈哈哈哈说的没错曹恩齐 帅[来],正面
我同意 曹恩齐大帅哥谁反对！！！！,正面
以后我们给你刷弹幕就写“曹恩齐，帅！！”怎么样[送花花],正面
哥！看我做的卡背！[全力以赴] http://t.cn/A6OGM336,正面
恩齐选快乐还是加倍快乐呢 http://t.cn/A6OGMeA2,正面
我说我碗里怎么没有东西，原来我的菜在这里 http://t.cn/A6OGMsRU,负面
对对对！曹恩齐是超级大帅哥啊啊！你觉得呢,正面
快乐小狗也喜欢帅哥，它来送祝福啦[打call] http://t.cn/A6OGxPb9,正面
自拍自拍自拍自拍[老师好][老师好][老师好]还有昕薇的球球你 http://t.cn/A6OGMmnU,正面
恩齐宝宝！你最棒啦！！！奖励你吃巧克力宝宝！[亲亲] http://t.cn/A6OGMncO,正面
看你的照片，花了我0.2%的电量，3M的流量，一分钟的时间，73焦耳的热量，还浪费我用26键打了70个汉字，9个逗号，12个阿拉伯数字，这让我原本不富裕的家庭雪上加霜，所以我的条件是:嫁给我！,负面
盖竹柏影也～ http://t.cn/A6OGMEmo,负面
这么帅的男人就应该湖南人先谈 这么帅的男人就应该湖南人先谈 这么帅的男人就应该湖南人先谈 这么帅的男人就应该湖南人先谈 这么帅的男人就应该湖南人先谈😍😍😍,正面
夸！狠狠夸！,正面
曹恩齐！帅！曹恩齐！帅！曹恩齐！帅！曹恩齐！帅曹恩齐！帅！重要的事情要多说几遍！！,正面
帅的（这条评论虽然只有短短的两个字 却透露出一丝高冷与漫不经心的从容 与我放荡不羁的身影相得益彰 结尾的句号礼貌又不失疏离感恰如其分地显示了陈述高贵而优雅的气质）,正面
帅的我流口水[舔屏][舔屏]立马结婚！！ http://t.cn/A6OGxDxj,正面
你是懂发弹幕的[右哼哼]那你懂不懂评论 http://t.cn/A60kGBJS,负面
你是大帅哥我同意[鲜花],正面
我怎么觉得自打莲花楼开播以来，我就没坐下过呢[费解],正面
卧槽  莲花楼牛大发了,正面
啊啊啊啊。关键是40多万打分的8.2呢,正面
我真的要哭了[泪]，值得，楼子值得，成毅值得[泪],正面
不愧是我下载注册豆瓣打的第一部剧，@成毅 太厉害了[心][心][心][心][心][心],正面
明月 每隔两天就要我们起立[允悲]哈哈哈哈,正面
莲花楼必定爆火一翻的[打call][打call][打call],负面
成毅值得，莲花楼值得，感谢各位莲络人，ie真棒，莲络人真棒[努力][努力][努力],正面
莲花楼好🐮，成毅好厉害，作为ie很骄傲,正面
只有真的口碑剧，开分才会一直涨。成毅李莲花厉害，莲花楼好棒,正面
还好我是ie，不然得气死[笑cry][笑cry][笑cry],正面
太好了！！！！（起立，整理领带，擦亮皮鞋，大喊成毅牛逼！！！！！👏👏👏,负面
继续！50w冲啊,中性
起立！呱唧呱唧，成毅牛逼,正面
[哈哈][哈哈][哈哈]还好我是ie，不然得多生气[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻]哈哈哈哈哈哈哈哈哈哈哈,正面
莲花楼真心是一部口碑极佳的上乘佳作！太牛了！成毅真的很厉害[good][good][good],正面
哈哈哈哈哈，真正的民选爆剧！楼子🐮！成毅🐮！,正面
好消息一个接一个，莲花楼赢麻了👏👏👏本莲络人爽翻了[酷][酷][酷]楼子继续冲冲冲，好剧值得一个8.5[打call][打call][打call],正面
爽！通体舒畅！所以我就说对啊，莲花楼就是民选爆剧啊，不服憋着。,正面
我是为了莲花楼特意去下载豆瓣评分的，因为觉得8.1分太低了，只是能力有限啊！8.9分才正常嘛。,负面
杨紫小夭[good][good][good],负面
杨紫长相思#杨紫小夭# 赢麻了[哇][哇][哇] http://t.cn/A6OArxDN,正面
杨紫小夭厉害了[小夭][小夭][小夭] http://t.cn/A6OAe9Ew,负面
长相思牛批，杨紫小夭[给力],正面
长相思🐮,正面
杨紫长相思小夭,正面
杨紫小夭[小夭][心] http://t.cn/A6OAe0Vr,正面
杨紫长相思[打call][打call][打call]杨紫小夭[爱你],正面
长相思不加限定词的爆，全方位无短板的爆，暑期档唯一爆剧 http://t.cn/A6OAeYuj,负面
长相思，杨紫小夭牛批,正面
长相思,正面
长相思牛，杨紫小夭值得[爱你][爱你][爱你][爱你] http://t.cn/A6OAeeX7,正面
杨紫长相思牛批[小夭][小夭][小夭],正面
杨紫小夭[小夭][小夭][小夭] http://t.cn/A6OADvc6,负面
长相思优秀[打call]，全网热议！ http://t.cn/A6OAD7pD,正面
杨紫小夭值得[good] http://t.cn/A6OADZgB,正面
长相思牛，全方位无短板 http://t.cn/A6OAeF1Y,正面
微博酷云双认证，今年的第二大爆剧 http://t.cn/A6OAer5c,正面
杨紫小夭,负面
黄明昊撞脸钱多多的小时候 果然可爱的皮囊千篇一律，要可爱都很可爱黄明昊 钱多多 全力以赴的行动派 综艺,正面
👿👿👿,中性
有请余华老师出场[doge][doge][doge],正面
片尾小贾对着镜头敬礼那个出自哪里，好萌[悲伤],正面
为什么男的脸都这么大,负面
嘿！你也在关注“黄明昊”吗？快戳http://t.cn/A6pseZwQ进入专题页查看并关注相关博主吧，包含@angelababy 、@MIC池约翰CJ 等30位博主哦，热门精彩内容不错过！ http://t.cn/A6OU8UQh,正面
哈哈哈哈哈狗狗塑赢很大,正面
白衣服男的脸怎么这么肿大,负面
黄明昊哈基米哈基米,负面
右边那个女生是谁[好爱哦],正面
所以这是什么综艺吖？,正面
第一个小白狗像涂山璟[笑cry],正面
昊昊是真的太可爱啦,正面
宝宝[打call][泪][泪][泪],正面
您好，恭喜您的视频荣登视频飙升榜，综艺领域第16名，榜单小时级更新请尽快查看哦~快来查看分享你的上榜视频吧~榜单戳》http://t.cn/A6OUY0i7,负面
@念古咕咕,正面
小贾的视频选的真好！夸夸！[哇],正面
哇塞真的好像哈哈哈哈,正面
孙红雷：幸亏没我[doge],负面
杨幂[允悲],正面
不知道谁给p的，真的很搞笑啊哈哈哈 http://t.cn/A6OUQmto,正面
玱玹对他乡下表弟真好，房子塌了还帮忙建,负面
表弟有老婆[兔子][兔子] http://t.cn/A6OUHEZa,正面
很难相信这两部剧好像是挨在一起拍的[作揖]张晚意作为演员的可塑性真的很厉害！,负面
每次都会被玱玹这张照片眼眶里的泪水惊住,正面
前世今生[酷],正面
笑崩溃了[挤眼] http://t.cn/A6OUR7zs,正面
陈兴杰 弱小孤独无助.jpg,正面
玱玹:不认识,负面
你们大人在干嘛[污] http://t.cn/A6O4SAla,负面
图片评论 http://t.cn/A6OUFzMV,负面
哈哈哈哈哈[doge],正面
真的好好笑，陈兴杰[玱玹] http://t.cn/A6O4aBgR,正面
哈哈哈哈哈太有才了,正面
去看父辈的荣耀啊[泪][泪][泪]，一定要，每集都在骗我眼泪，顾家一家子太不容易了，五个异姓孩子，不是亲人胜似亲人，都要好好的,正面
@Imgakkiko @ItsTene 我真的笑死,正面
古代现代都是小苦瓜[允悲],正面
玱玹对你表弟好点[玱玹][玱玹],负面
我们兴杰最后进城了进城了进城了[嘻嘻],正面
陈兴杰好呆[兔子]萌死谁了我不说,正面
叮🔔，我第一☝️,正面
姐姐好棒呀,正面
来啦，只想姐姐眷顾我，没有烦恼，神明啊，月末了，请实现愿望吧[鲜花],正面
姐姐做的事情很有意义，大家也都献出自己的一份爱心，一起来帮忙了呀[抱一抱] http://t.cn/A6OGJK5T,正面
姐姐又在做有意义的事了，为你点赞[赞][赞][赞][赞],正面
[抱一抱],正面
美茜茜真的超级棒特优秀👏👏👏[good][good][good][心][心][心][鲜花][鲜花][鲜花][打call][打call][打call],正面
姐姐，你真的好优秀[太开心][太开心][太开心],正面
姐姐太敬业了，明天9月了，祝姐姐越来越好，越来越顺！ http://t.cn/A6OAdNlU,正面
[鼓掌][鼓掌][鼓掌],正面
姐姐好棒[彩虹屁],正面
姐姐我学的护理[鼓掌][鼓掌][鼓掌] http://t.cn/A6OGITiT,正面
觉得很有意义的事，会有更多人的帮助，一切充满着美好,正面
特别有爱心的一位姐姐，这是一件非常有意义的事情，希望更多的人能够参与,正面
姐姐太棒了！好优秀啊，这个必须支持起来！姐姐继续加油哦,正面
因为姐姐做的也是特别有意义的事情啊，所以才会有人来支持的 http://t.cn/A6OGJ6JK,正面
姐姐太棒啦[抱一抱][抱一抱][爱你][爱你][打call][打call]@孙茜,正面
[哈哈],正面
姑姑有爱心，[good][good][good],正面
哇哇哇哇哇哇哇，好棒诶姐姐,正面
已预约，9月1号去看盛阳宝贝,负面
喔噻❗️[耶][给力]继续升温🔝,负面
奔走相告,中性
[哇][哇][哇]9月1日见盛阳。,负面
等你[心][心][心] http://t.cn/A6ObCp0z,正面
已预约，9月1号去看肖战看盛阳 http://t.cn/A6Ob1lFb,负面
盛阳小宝贝[抱一抱],正面
哇哦！！！[赞][赞][赞][赞][赞],正面
坐等阳阳[打call][打call][打call] http://t.cn/A6OG8htQ,负面
已预约，就等9.1啦！,负面
9月1日见喽盛阳[哇],负面
超级期待[打call],正面
期待肖战盛阳,正面
赞👍,正面
奔走相告，预约#肖战骄阳伴我# 一起看盛阳走向幸福[嘻嘻],正面
为优秀努力的肖战宝贝而来@X玖少年团肖战DAYTOY http://t.cn/A6OGTrzM,正面
冲[全力以赴],正面
约了，9月1号看我家宝贝盛阳[送花花]#肖战盛阳#,正面
期待盛阳期待肖战,正面
必须的，哈哈,正面
我办公室几个追楼的同事，就亡妻还是亡夫的问题展开激烈争议哈哈哈,正面
也是我最爱的三件套。。[伤心],正面
第二张的be感绝了[苦涩][苦涩],正面
成毅别看，是恶评，你小心他一气之下气一下[喵喵],负面
乍一看种田文，仔细一看挖坟文,正面
成毅内心： http://t.cn/A6OyXupz,正面
李莲花挥袖子吹蜡烛[doge],负面
？？？第一个评论比较多的也是亡夫回忆录,负面
抖人最爱三件套,正面
借个楼：在强调一次，不是顶着成毅头像的，就是成毅粉丝，不是顶着成毅相关ID的，就是成毅粉丝，成毅粉丝粉籍没那么好领，大家在外面也注意一下哦[作揖][作揖][作揖],负面
哈哈哈哈泥塑蒸煮是对他的至高评价！,正面
全是白月光[泪],正面
还差寡妇哭坟[允悲],正面
哈哈哈哈哈哈哈哈哈哈哈哈哈哈对不起声音有点大[允悲],正面
李莲花美丽且实在聪明,正面
又刀我[单身狗],负面
我好像又被刀了[泪],正面
都好看[心],正面
论演员的塑造能力！😍🥰❤️💕😘👍#成毅#，#成毅莲花楼#，#莲花楼#，#成毅李莲花李相夷#,正面
简直不要太贴切[巨齿鲨2：深渊],负面
这么明码标价……建议养不起就别生[微笑][作揖],负面
连做顿饭都要算他头上？你们一口不吃？全给她吃，吃不完兜着去学校，大学三年都吃着一兜子菜,正面
生活费1000还嫌多 养不起别生[晕],负面
你本来也可以选择当初花几块钱买个套[可爱],正面
2699的手机都是杂牌子了，在乎那区区一家人吃的一顿饭？我该说你有钱呢还是该说你没钱呢[吃惊],负面
[二哈]我第一次看见让孩子自己贷款上学的 牛啊,正面
不是吧？花的这么少还要被阴阳？,正面
养不起别生[爱你],正面
养不起别生的意思不只是让别人养不起别生 我自己养不起也不生 有的人别在那抬杠了[太开心],负面
偷换什么概念呢有些人，谁说经济水平一般不能生孩子啊，关键是你得知道养孩子不简单，要付出很多精力还有非常多的爱啊。别成天在那里抱怨孩子不好养，还要让孩子来背苦难锅啊。,正面
这桌子菜是女儿一个人吃的吗？这也算进去[哆啦A梦害怕],正面
